arm,seed,games,updates,decisions,return_mean,policy_loss,value_loss,entropy,approx_kl,clip_frac,grad_norm,explained_variance,replay_loss,ref_kl,entropy_coef,replay_coef,kl_coef,rollout_s,update_s,games_per_s
R2,101,3066,23,9058,-0.45363345392431803,-0.011634990787061051,0.040694086995925464,0.5212702279925969,0.003894926520716843,0.03546659825211865,0.7881349445976835,0.5997118336051444,0.46408568528006416,0.06312270780301515,0.00953072,0.5,0.05,18.1,39.1,2.32
R2,101,3199,24,9202,-0.426926826818467,-0.01193026696468924,0.04903205023262098,0.5243619648453804,0.003651334975550526,0.03328210846859661,0.8268365416800756,0.5175872140511574,0.45772129552064084,0.06515270984483906,0.009509440000000001,0.5,0.05,18.4,41.1,2.24
R2,101,3332,25,8673,-0.43477548268364075,-0.012567728252609125,0.049202370822715745,0.5011985836267331,0.003548031060697574,0.032768466907943015,0.7645010542714886,0.5296304800801419,0.45882221663835787,0.06749235429016294,0.00948816,0.5,0.05,18.2,33.1,2.59
R2,101,3465,26,8973,-0.40630541575279167,-0.013365944657460896,0.046664441704734466,0.5087378124930313,0.0041003020039782866,0.0370596594576105,0.7901035951069486,0.6232209679524294,0.4478483492965175,0.07128692678227597,0.00946688,0.5,0.05,17.5,39.9,2.31
R2,101,3598,27,8345,-0.3705892010701419,-0.012781642622026025,0.04620391034291621,0.5109404334377552,0.004734795187975834,0.03761774317570166,0.8195933164846775,0.6437690443179112,0.4421955337656052,0.07208760148785508,0.0094456,0.5,0.05,17.9,37.0,2.42
R2,101,3731,28,9033,-0.33647767755904384,-0.012762602891375747,0.04973560528577354,0.5033350918353054,0.004356815197075544,0.038008597443853424,0.8133356693698678,0.6119851772627305,0.4485776794258592,0.07574851594641983,0.00942432,0.5,0.05,19.1,41.8,2.18
R2,101,3864,29,9361,-0.3009866453886624,-0.012202008195020117,0.0494911831849565,0.5086355605921332,0.0041998264978620106,0.03697432225499093,0.8575092034610236,0.614641882048939,0.44141045002254337,0.075940484300653,0.00940304,0.5,0.05,17.8,45.0,2.12
R2,101,3997,30,8945,-0.3083808097350159,-0.013684068798585197,0.04412695449297038,0.50285033007199,0.004293037728144853,0.037166329889926235,0.8576048241273251,0.6623714245510277,0.4440059950877369,0.07953950053897531,0.00938176,0.5,0.05,17.2,42.5,2.23
R2,101,4130,31,9276,-0.3763472506041563,-0.014980406914285515,0.04793061121511914,0.5207180976856236,0.004081250369845887,0.03731496710526316,0.9339259918180899,0.5998521101670626,0.4426512811689176,0.08063920369467081,0.009360480000000001,0.5,0.05,19.3,39.0,2.28
R2,101,4263,32,8451,-0.31506271213364645,-0.012387407811850827,0.04617366439578772,0.48499564624993985,0.004166402510461207,0.03805865673972292,0.7895453061046337,0.6885604761864323,0.4434150241244747,0.08010437075109096,0.0093392,0.5,0.05,16.7,34.8,2.58
R2,101,4396,33,8885,-0.3706445161392399,-0.01128073922346768,0.049434347266968555,0.4992279312311266,0.004769757913802527,0.037245907909376916,0.8278605630063688,0.5795401486223062,0.43099602008700316,0.08453664076341337,0.00931792,0.5,0.05,18.7,44.3,2.11
R2,101,4529,34,9703,-0.35090082939490636,-0.012892728435582422,0.04276100921196602,0.4999113028654523,0.00441691414525507,0.039060653048335676,0.8513183291245217,0.6516871544581448,0.4334386576196178,0.08279846183125032,0.00929664,0.5,0.05,18.4,37.7,2.37
R2,101,4662,35,8864,-0.35925161735611055,-0.011846518320675514,0.04798608325607151,0.5030097591339283,0.004387312593454578,0.04028862847222223,0.8328396304497958,0.6241589938250024,0.4288489575752299,0.08531643977694209,0.00927536,0.5,0.05,17.1,38.6,2.38
R2,101,4795,36,8619,-0.39323157086886784,-0.012806476931325065,0.044365983516670676,0.49915317442978724,0.004198902811102544,0.0370959218728475,0.8222951871558293,0.6559284672355021,0.41624595744016907,0.081646457881859,0.00925408,0.5,0.05,17.7,39.2,2.34
R2,101,4928,37,8910,-0.33861022559639453,-0.012683116533867262,0.05055802025182507,0.48552970435172615,0.005206666524029077,0.041475726048408844,0.9116709125426312,0.6304484794740339,0.4305517448403985,0.08909094310749782,0.0092328,0.5,0.05,17.6,35.9,2.49
R2,101,5061,38,9789,-0.253418405541931,-0.01761025596498594,0.04968219482763696,0.5043418188974603,0.005441568290065063,0.04280065317622951,0.9137074965895273,0.6607096482707769,0.41880673400637375,0.09059444719017547,0.00921152,0.5,0.05,19.1,43.5,2.12
R2,101,5194,39,9453,-0.25966848359131933,-0.012338509537373954,0.04722560941290698,0.4897508178951817,0.004904041056302849,0.038045166069842325,0.9127909082484296,0.686146247805571,0.43039463918429416,0.08724944638276033,0.00919024,0.5,0.05,18.5,40.0,2.27
R2,101,5327,40,9245,-0.24716137976559338,-0.009710755676075595,0.04993598505708279,0.4868593154056273,0.005522480173048269,0.04350665693058077,0.9785262795236626,0.6717889673392552,0.41943910091930076,0.09120128907072393,0.00916896,0.5,0.05,19.4,33.5,2.51
R2,101,5460,41,9721,-0.24357628248844065,-0.013805137056034542,0.04792927962574082,0.4770423096579082,0.004897121804446437,0.04338878892001043,0.8623206986787249,0.678691864560153,0.40724785976677996,0.09407912495523076,0.00914768,0.5,0.05,17.4,50.4,1.96
R2,101,5593,42,9830,-0.2531321721368409,-0.01099152978353957,0.05034234948931156,0.45875366941437007,0.005355139409085743,0.04202473958333334,0.9288815125165787,0.6625080463245928,0.41121043219588216,0.09744986434317424,0.0091264,0.5,0.05,22.5,48.6,1.87
R2,101,5726,43,9686,-0.23691561044357212,-0.01401511967833946,0.0510449232799836,0.49023858689487376,0.005859204901343278,0.04671960298852183,0.919316552464905,0.6582840649679438,0.420489329965153,0.10424496769315382,0.00910512,0.5,0.05,21.4,53.1,1.78
R2,101,5859,44,9295,-0.2446853542539901,-0.01218027966539465,0.04217406478202567,0.4743515947068331,0.006090705406101215,0.04199966949117255,0.9442829632836919,0.7473952829126027,0.4104500760642349,0.09624005130571765,0.009083840000000001,0.5,0.05,20.4,49.0,1.92
R2,101,5992,45,9147,-0.2777281400042391,-0.014311590813137404,0.048992689593810645,0.4742019522031486,0.005446898497611729,0.040622991519312764,0.9132826043374271,0.6682550997481136,0.41660473140952536,0.10215469405763672,0.00906256,0.5,0.05,20.1,48.9,1.93
R2,101,6125,46,9178,-0.2876132586816761,-0.01383399025245127,0.054044359249524186,0.47772512257767247,0.005553395044974516,0.042850857433778713,0.8999855849635967,0.6213317205807587,0.40662594575024547,0.10645004718193417,0.00904128,0.5,0.05,20.9,49.8,1.88
R2,101,6258,47,8901,-0.37138141596773816,-0.014900232138859444,0.0478117737838463,0.47120546530736124,0.006152629585209346,0.0436349385751551,0.9344923227666145,0.6255901763213798,0.4063574919627152,0.10377798864355764,0.00902,0.5,0.05,20.7,43.4,2.07
R2,101,6391,48,10234,-0.23472658276356073,-0.013917357998599778,0.05041390247248985,0.4660162144730885,0.004962153131637362,0.042601574079792495,0.905296006778657,0.6244618343631212,0.40996411435636093,0.10475461541053188,0.00899872,0.5,0.05,21.0,49.5,1.89
R2,101,6524,49,8719,-0.217563907962279,-0.0046143612219245985,0.042935885084881456,0.44551824598233775,0.005294809564924594,0.04352213541666667,0.9823296502905868,0.746941967680846,0.39963289907131233,0.09944469179664522,0.00897744,0.5,0.05,19.9,48.8,1.94
R2,101,6657,50,10143,-0.21632147158802206,-0.014249177268600272,0.054321574509012996,0.46231080293304283,0.0053062338626331,0.04622399755271084,0.9311543432669825,0.6370468695298238,0.41075992451674387,0.11270323204009744,0.00895616,0.5,0.05,21.2,50.2,1.86
R2,101,6790,51,8967,-0.21561074388040982,-0.013395624178991207,0.04994622013604347,0.4611805309328489,0.004796212494924987,0.042296873349704264,0.8950626332279464,0.6764156254876075,0.4028286529019858,0.11232331434197605,0.00893488,0.5,0.05,20.1,48.1,1.95
R2,101,6923,52,9100,-0.326821723578852,-0.014509288566933794,0.045630622413712074,0.48084371147031163,0.005648474682831191,0.04918926679994388,0.9244225369459352,0.6969255293531227,0.3969667523337049,0.11181587537589083,0.0089136,0.5,0.05,22.1,47.6,1.91
R2,101,7056,53,9424,-0.2647949627717079,-0.010850677150659307,0.045460987568570976,0.45001774032076153,0.006793193669454612,0.04149402201417004,0.9650556998939931,0.6855526487561503,0.3994210088597261,0.11056527697269418,0.00889232,0.5,0.05,22.2,38.1,2.21
R2,101,7189,54,8969,-0.36751450371477434,-0.013916535480275482,0.04310854368151112,0.4626101775773043,0.004969746060152627,0.044887685075995803,0.9140225276516046,0.6955574747200943,0.3949947568708827,0.11780878138522402,0.00887104,0.5,0.05,22.3,46.4,1.93
R2,101,7322,55,9303,-0.30576612527856223,-0.014138469271233852,0.045062505214190945,0.4449388945555265,0.004834729392133109,0.04241636891258318,0.954285036867999,0.7131493235462681,0.38920202032560824,0.11317637918209207,0.00884976,0.5,0.05,23.0,44.7,1.96
R2,101,7455,56,8778,-0.307752086915297,-0.016580892303871487,0.050242046357218656,0.45643132022789956,0.005982966208620403,0.04146651534346847,0.985303461573865,0.6843690738283517,0.3810243079953168,0.11961343541328451,0.00882848,0.5,0.05,23.0,39.4,2.13
R2,101,7588,57,9014,-0.23397045160539195,-0.014055351712789772,0.05203469649828321,0.4669383693227004,0.006387011541744608,0.045607218862007165,0.9752260845147984,0.6834979601420613,0.3834290714406023,0.12059522759648234,0.0088072,0.5,0.05,22.0,46.6,1.94
R2,101,7721,58,9471,-0.2932993219954624,-0.012818949470977656,0.044542420693701235,0.4623571232980211,0.0064529009804166855,0.04701397623194014,0.9799619663969628,0.6993822925455553,0.3852625375573631,0.11886073430753819,0.008785920000000001,0.5,0.05,22.5,46.0,1.94
R2,101,7854,59,9575,-0.24260194176021052,-0.013162106827475338,0.04885507302286864,0.445286758548182,0.006498782476593285,0.04500140592929922,0.9454013163290669,0.7058275491633874,0.3833023825302574,0.11746916556288695,0.00876464,0.5,0.05,24.1,50.2,1.79
R2,101,7987,60,9308,-0.2618338408813205,-0.012241027641643247,0.041091313989775856,0.45305737910737803,0.0060925769116105385,0.04643476473112128,0.9912310607089327,0.7600637931320934,0.38823518631031106,0.12236525074850135,0.00874336,0.5,0.05,21.6,52.2,1.8
R2,101,8120,61,9648,-0.19205637264596226,-0.013922271580650894,0.05322201575021018,0.4446742392765214,0.0056483331305011274,0.04312008863304093,0.9512853965487423,0.7009940031879794,0.3763523466810727,0.12337159563555156,0.00872208,0.5,0.05,24.2,47.7,1.85
R2,101,8253,62,9780,-0.2088544232795038,-0.01887697433728196,0.05320271706287706,0.45361339026886627,0.005992135620187218,0.04685809795673077,1.0522528868043834,0.6708518620429735,0.3781966487919731,0.1319193595215956,0.0087008,0.5,0.05,25.2,51.0,1.74
R2,101,8386,63,9787,-0.14299412475558568,-0.0071075734453938475,0.05370424381743903,0.45358233281071786,0.006592440336914154,0.04914178363347458,1.0555606056994864,0.6522186496122888,0.38026369867346543,0.1288773809248256,0.00867952,0.5,0.05,24.2,50.0,1.79
R2,101,8519,64,8974,-0.21819608285008493,-0.01214240936529612,0.046303408710029234,0.44200035349006567,0.007116558596437135,0.045045854230967075,0.998487553265179,0.7253380509809224,0.3758881732157724,0.12675414103762128,0.008658240000000001,0.5,0.05,20.5,47.9,1.95
R2,101,8652,65,9838,-0.16248608940978793,-0.010538334593063317,0.0515890224788468,0.43976069078636737,0.005819492317742701,0.04679554332386364,1.024051216165313,0.7028170997787084,0.37625794459625456,0.12999297530196458,0.00863696,0.5,0.05,21.9,58.7,1.65
R2,101,8785,66,8695,-0.2867392139661873,-0.014227620799100648,0.04565205544865642,0.4498822003831624,0.007867220891826041,0.046444277807420185,0.9601898914309343,0.7067434265242071,0.3709322041082867,0.1301432570024188,0.00861568,0.5,0.05,20.7,42.7,2.1
R2,101,8918,67,9116,-0.27583932937968947,-0.013768812835865432,0.052842247261323916,0.4338113614101381,0.006743630935350252,0.05022791725660733,0.9504998586593937,0.6634091612650088,0.3623932193896739,0.13035519458903774,0.0085944,0.5,0.05,21.7,40.8,2.13
R2,101,9051,68,10038,-0.20584154598542714,-0.013482470983233786,0.05313672303989923,0.44403562658708157,0.006571729591027485,0.04864698840725806,0.9690619466818733,0.6522267812926484,0.36319867757096586,0.13365374257109292,0.00857312,0.5,0.05,23.3,52.5,1.76
R2,101,9184,69,9581,-0.2547697733899423,-0.014200817165227694,0.042315838895369356,0.437994165605851,0.0064954627699911624,0.04664863745944485,1.0267624555021138,0.715282720732952,0.3697156313588758,0.1281007602141865,0.00855184,0.5,0.05,21.3,51.9,1.82
R2,101,9317,70,9300,-0.2345623045965699,-0.009432854767450257,0.047446429938592806,0.4302672488607927,0.006268428849134397,0.047145451519423565,1.0348287942674168,0.6963583698714058,0.37030059075661276,0.13595570066981874,0.00853056,0.5,0.05,20.8,48.0,1.93
R2,101,9450,71,9232,-0.17101342067947453,-0.026519056233487784,0.04722184921931374,0.43521540681607185,0.008152125447129302,0.049958881578947366,1.0663580262557995,0.7533184966687841,0.34870639943918624,0.13986178431012536,0.008509280000000001,0.5,0.05,21.3,52.0,1.81
R2,101,9583,72,9285,-0.25002643001107233,-0.01902757331349094,0.04895250302817605,0.4413167809689263,0.007580772170788363,0.04918083464435546,1.0864108360431641,0.7172676289590036,0.3642197054866253,0.1419787104478734,0.008488,0.5,0.05,21.3,53.8,1.77
R2,101,9716,73,9756,-0.22507645406116622,-0.012237288793272,0.052693699089797805,0.432784587659962,0.007715062448676599,0.05322614397321428,1.1394712105402092,0.660046897822568,0.3619335547152139,0.14211279691668946,0.00846672,0.5,0.05,21.8,54.5,1.74
R2,101,9849,74,9675,-0.17704107173046624,-0.013587783275806816,0.04853674204597266,0.4277658717060747,0.0065637597890642555,0.04631376490654742,1.0210369206975856,0.7129673406559345,0.3541479963380394,0.14245370656925843,0.00844544,0.5,0.05,22.1,49.5,1.86
R2,101,9982,75,8894,-0.2838401124409935,-0.013948448520190893,0.04346469604660704,0.4245815260168355,0.005907220446151157,0.043603515625000006,1.007937115334365,0.7386647197554146,0.3472477373470316,0.13721498320891912,0.00842416,0.5,0.05,23.9,46.0,1.9
R2,101,10115,76,9424,-0.2910681319540638,-0.012770300831016138,0.048562558176450145,0.43478966139800856,0.00792396387077117,0.05255250506072874,1.0040660230592828,0.6969761658051745,0.35126284831430016,0.1465184045777079,0.00840288,0.5,0.05,23.3,47.1,1.89
R2,202,133,1,8815,-0.06101615481468694,-0.01273427230726385,0.08301569900446824,0.6175980716695098,0.004292068950484972,0.046003278669294295,0.6911194506817829,-0.040423126169376156,0.5582050133229411,0.0038586915058852317,0.01,0.5,0.05,20.4,44.9,2.04
R2,202,266,2,8914,-0.12807057582389322,-0.01087659161554565,0.06638022177901079,0.614117143601355,0.002969117233671573,0.032652581431878304,0.7121094498258759,0.10116291391590293,0.5389638300127833,0.009464702136548648,0.00997872,0.5,0.05,20.7,52.8,1.81
R2,202,399,3,8940,-0.19206222839556003,-0.011785208493135897,0.05695848509957657,0.6008313893247256,0.002792667605080873,0.03125183910075329,0.7129897845312397,0.2139649128892408,0.5314892260709594,0.01456817546198063,0.00995744,0.5,0.05,19.6,53.4,1.82
R2,202,532,4,8256,-0.24866069894638584,-0.012036816087602872,0.05902317302531535,0.5817403733616381,0.0030311129530065893,0.03079044117647059,0.7384944062357227,0.2585614873514651,0.5302304210346884,0.020758444288146202,0.00993616,0.5,0.05,17.6,47.1,2.06
R2,202,665,5,8929,-0.29232815367910786,-0.013105503653462944,0.051393093686852506,0.5812326124546072,0.0035425591886044886,0.03698374807098766,0.7534156281260588,0.3529527207102432,0.5200146712078776,0.02499884420544343,0.009914880000000001,0.5,0.05,20.8,47.8,1.94
R2,202,798,6,8545,-0.31988181446872305,-0.01219291534039997,0.052347298652005665,0.5698707716383664,0.0030103065896343794,0.032640800101024825,0.7202874465642342,0.3771049655044256,0.5167999542343955,0.028810476677253595,0.0098936,0.5,0.05,19.4,48.7,1.95
R2,202,931,7,9180,-0.3391375764182603,-0.011987354149060304,0.0518723853373711,0.5855706414503339,0.0030846156763171696,0.030976453081232494,0.7504927052562823,0.37954636389999796,0.5098668188137067,0.0363732396727032,0.00987232,0.5,0.05,20.3,50.1,1.89
R2,202,1064,8,9013,-0.3763619685621066,-0.011112204149191538,0.04591211852815849,0.5719162261729218,0.003076849543915215,0.030642940517125142,0.7435034157125368,0.46057545545721945,0.5066892977473478,0.03619445391800592,0.00985104,0.5,0.05,21.7,49.5,1.87
R2,202,1197,9,9067,-0.3854300426143615,-0.012097997629589536,0.05618761877068176,0.5727889621360437,0.003000862987198326,0.030080336987297212,0.7343798689165473,0.3487567081744605,0.5038295593816812,0.04042762719788805,0.00982976,0.5,0.05,23.3,50.5,1.8
R2,202,1330,10,9464,-0.369657529858202,-0.012545095503551906,0.045083413044288735,0.5567314194139815,0.0033253872533290014,0.036064005464770794,0.7412518957461603,0.4544389263118581,0.504081340138869,0.043174666769675796,0.00980848,0.5,0.05,22.5,48.9,1.86
R2,202,1463,11,8933,-0.4168149962658962,-0.012757284835782094,0.044831516075314895,0.5612698609641451,0.0030146245946777897,0.032348336669092675,0.7250076798809659,0.45770299191854014,0.5031290769890838,0.04562096465963731,0.0097872,0.5,0.05,22.2,45.5,1.96
R2,202,1596,12,8848,-0.41091695105225456,-0.010104885476563946,0.04430070760326564,0.5472652365635288,0.0032611963624497066,0.03526174286265432,0.7793110204438529,0.5040491378664784,0.4857665696280679,0.05013278912967367,0.00976592,0.5,0.05,23.4,45.0,1.94
R2,202,1729,13,8303,-0.4070736428180756,-0.009956828127238151,0.05323906742248406,0.5443443186075093,0.002595409262999223,0.027497453795707474,0.7706493447747108,0.457807851760062,0.4923730219437091,0.049480019230860844,0.00974464,0.5,0.05,22.4,44.0,2.0
R2,202,1862,14,9139,-0.3270382092360193,-0.012428220091028792,0.04920636785378234,0.5410054247837843,0.0035291605544985477,0.03549742327187101,0.7920568981836156,0.5464176666049316,0.48687701581007303,0.054057783911946246,0.00972336,0.5,0.05,21.4,50.5,1.85
R2,202,1995,15,8773,-0.37600626976028145,-0.010120494985343481,0.044044693634308164,0.5429318353496231,0.0037867118678902023,0.03337571394424316,0.8264268460346993,0.5837856471492024,0.4841721731687826,0.05112624118122604,0.00970208,0.5,0.05,21.9,44.8,1.99
R2,202,2128,16,9119,-0.32858120425313536,-0.011839937341656087,0.04942140131251697,0.5294247209157819,0.003607908097349336,0.036083788278112455,0.7744436663531858,0.569982173964109,0.4752908671551267,0.05665860055042845,0.0096808,0.5,0.05,22.4,45.8,1.95
R2,202,2261,17,8969,-0.30070760063383745,-0.012821717802273676,0.049519890924057924,0.5492772819533351,0.003465568358462828,0.03559242744365828,0.7715435740724047,0.5917817829195944,0.4698599719893857,0.057441849988823894,0.00965952,0.5,0.05,20.5,46.5,1.99
R2,202,2394,18,9376,-0.32173623931394457,-0.012424568220422927,0.05403748331499678,0.5267586706313176,0.003826759964659832,0.037345805921052626,0.7972396957980444,0.4695393128868961,0.47717521989870365,0.059522680646150884,0.00963824,0.5,0.05,23.1,46.0,1.92
R2,202,2527,19,8750,-0.3396883178273099,-0.014963353548096837,0.05006820532331272,0.5351374899318081,0.003520410752565666,0.037188396361714976,0.864135080410477,0.5772859363999092,0.4723539335280413,0.0618567371143342,0.00961696,0.5,0.05,22.4,44.8,1.98
R2,202,2660,20,8538,-0.32802658511515365,-0.011420289291042692,0.04706731337206691,0.5187117587818979,0.0035488596365383187,0.032428449613226794,0.8243509702525061,0.6209310218788101,0.4646762666586367,0.06294696975240356,0.00959568,0.5,0.05,21.2,42.6,2.08
R2,202,2793,21,8415,-0.3721503506751679,-0.010643412038538367,0.051124743699825136,0.51016072114837,0.003749945202497922,0.03723456871537852,0.7697626736293457,0.5273299430967892,0.4608119269143722,0.06486179992363525,0.0095744,0.5,0.05,20.1,46.8,1.99
R2,202,2926,22,9539,-0.31425049272804517,-0.011593154584051336,0.05123315779260025,0.5184204561024277,0.004099576776263267,0.03580970509308294,0.801960168457002,0.5259595093893992,0.46540940606597714,0.06980840708634889,0.00955312,0.5,0.05,22.2,50.8,1.82
R2,202,3059,23,8913,-0.4176017986321854,-0.01365686097119271,0.04056733971146628,0.5237337245968962,0.00429750841962968,0.041180851483585856,0.7811866061231927,0.5642851038196568,0.46335238161163605,0.0667621093470136,0.00953184,0.5,0.05,21.9,47.1,1.93
R2,202,3192,24,8811,-0.37533772397203047,-0.007842537443723936,0.047340210776413184,0.5120170344418716,0.004002277086075138,0.03633791090667186,0.8141536854095326,0.550643652286429,0.4571437922693392,0.0696880122725407,0.00951056,0.5,0.05,22.8,47.8,1.89
R2,202,3325,25,8906,-0.4165865798795433,-0.013529119375270824,0.042456741075465584,0.4954160835577706,0.0038364059490190914,0.03228753051086359,0.8078652681195769,0.5918851151093638,0.4565864720597296,0.07247447862349325,0.009489280000000001,0.5,0.05,22.9,42.9,2.02
R2,202,3458,26,8260,-0.4627887349741943,-0.014399080308865579,0.047947747718354,0.4983289675253192,0.003984815056669794,0.03433174740484429,0.8851492135377756,0.4508180365507032,0.4491615871843151,0.06940260229151239,0.009468,0.5,0.05,20.9,40.6,2.16
R2,202,3591,27,8895,-0.36505287189993496,-0.013524302854576233,0.04421556270837034,0.5123332172415367,0.003966631882173632,0.036443704779304836,0.8719346433133214,0.626531595353703,0.44424865274470077,0.07535321642497599,0.00944672,0.5,0.05,20.9,44.8,2.03
R2,202,3724,28,9078,-0.43917651265291446,-0.012404474550986663,0.04119194685645273,0.5117943406126211,0.004436619946034843,0.0387478588736631,0.8343299112073516,0.6053188007213692,0.44267576126741154,0.07551196050961474,0.00942544,0.5,0.05,21.4,48.7,1.9
R2,202,3857,29,9137,-0.436068758787463,-0.012528658668374904,0.042866548405216275,0.5087270320518658,0.003589439523876218,0.03366540718421221,0.8152599532467396,0.5922473265358734,0.4519511134023525,0.07830331290523605,0.00940416,0.5,0.05,21.5,50.1,1.86
R2,202,3990,30,8777,-0.41102766475399416,-0.014012881324509625,0.0448946459739996,0.49446443986514155,0.004460133887794274,0.038037629613774736,0.9348427132825754,0.5934524729573483,0.4490742554871672,0.0750343990598225,0.00938288,0.5,0.05,19.0,51.3,1.89
R2,202,4123,31,9481,-0.29918720222127043,-0.013073003107007314,0.04939815321671596,0.5128086337166844,0.004070278169728103,0.03750387909632572,0.8465701530978684,0.6613765736957593,0.4407046530437637,0.07944628920055394,0.0093616,0.5,0.05,21.6,48.8,1.89
R2,202,4256,32,8858,-0.36413356740885644,-0.014374610885239253,0.04457044976178412,0.5043378691519028,0.004898408534000851,0.041596559907106784,0.881595482994612,0.6609772309690763,0.4432963493350876,0.08412307876061795,0.009340320000000001,0.5,0.05,20.1,47.0,1.98
R2,202,4389,33,8807,-0.4151724420408982,-0.013322218633590262,0.0468387311783736,0.5152806158106027,0.004782044240505636,0.03826555336434736,0.9246839875151304,0.5800286833312557,0.4333635769522836,0.08765536184929863,0.00931904,0.5,0.05,21.6,47.8,1.91
R2,202,4522,34,9269,-0.32552916200399307,-0.015468225642335832,0.045440895215443804,0.506894018871441,0.004831372522143655,0.0421182581305859,0.9511059462337829,0.6628034383741767,0.4285503359434243,0.08774258546398413,0.00929776,0.5,0.05,22.9,44.0,1.99
R2,202,4655,35,8561,-0.3954682876873854,-0.01235550217843686,0.043492477176297735,0.4821496512608892,0.004545919714294168,0.040510530622309894,0.8166220361179463,0.6657597246059896,0.42541636442666814,0.08674154827777125,0.00927648,0.5,0.05,21.1,39.6,2.19
R2,202,4788,36,8728,-0.394562374133507,-0.009543045578922164,0.042708078773672144,0.49589167479101615,0.004735264739053637,0.038248697916666664,0.9664094879001274,0.6322669832881462,0.43616233033857854,0.09135913372693781,0.0092552,0.5,0.05,21.6,41.5,2.11
R2,202,4921,37,8699,-0.3951766114752366,-0.013665536562465013,0.04711774799402013,0.4976163267270163,0.004827838076109826,0.03942982980914259,0.8752191862473504,0.5982228886461172,0.43499438723548567,0.093690021439196,0.00923392,0.5,0.05,22.6,44.5,1.98
R2,202,5054,38,8917,-0.3645178065844526,-0.011071133954740804,0.04824886358394391,0.47897355908709255,0.005163789081690396,0.042864827856025044,0.9242459185748335,0.616451000928134,0.4277298542842875,0.09016671347852794,0.009212640000000001,0.5,0.05,16.6,38.2,2.43
R2,202,5187,39,9708,-0.26661913244005525,-0.01324389974073648,0.04850747752242022,0.4872013466880592,0.005178110636849618,0.04528960071673085,0.8689517788598146,0.64863292842181,0.4161411160652536,0.09623757542990445,0.00919136,0.5,0.05,18.1,42.4,2.2
R2,202,5320,40,9084,-0.3193138462106313,-0.014799577427785883,0.04469835822964135,0.496060866114605,0.004771128698068939,0.04254100420321637,0.9041571757300311,0.6620563461041808,0.4179103623107069,0.09717034018075274,0.00917008,0.5,0.05,17.2,37.4,2.44
R2,202,5453,41,9300,-0.27594779194189983,-0.012724966028967359,0.045512334614373005,0.48422712033467336,0.0046860021973184375,0.04187470629699248,0.9160791641219947,0.7015157747014638,0.4249707407715726,0.09228281696587233,0.0091488,0.5,0.05,17.9,43.9,2.15
R2,202,5586,42,9368,-0.22706493979158227,-0.013337299498021725,0.04960801281993475,0.4717577023030742,0.00541101273867476,0.042255940529778394,0.9084588570947773,0.6887949168475348,0.4136876974779899,0.0979206780011509,0.00912752,0.5,0.05,17.5,39.2,2.35
R2,202,5719,43,9140,-0.28438541387711275,-0.012348858781010354,0.05623224057082277,0.47343916408198555,0.0050112118057905,0.03920833731523955,0.8652761854376365,0.6280447615230164,0.41180913384719414,0.10028647771507941,0.00910624,0.5,0.05,17.1,37.9,2.42
R2,202,5852,44,8789,-0.310026005133772,-0.018158670494225402,0.05008537550616002,0.46596550901824113,0.0059286575236517985,0.042897582209967325,0.9376974965218934,0.6144721953300678,0.4042796308899839,0.10235762406371356,0.00908496,0.5,0.05,16.9,40.5,2.32
R2,202,5985,45,9572,-0.21946807719225678,-0.013088841017995973,0.05466271107251872,0.47066327045690604,0.0054668240523263216,0.03845640754361325,0.8965858479034864,0.6421972885700409,0.41763616143933324,0.1023183725515934,0.009063680000000001,0.5,0.05,18.0,40.3,2.28
R2,202,6118,46,9948,-0.22067574209786878,-0.013648794979649445,0.048111365605469324,0.4755261139505307,0.005535152439929957,0.046932705965909094,0.9451935253859765,0.6505857756083819,0.4154576781764475,0.10512650027243427,0.0090424,0.5,0.05,18.0,38.7,2.34
R2,202,6251,47,9092,-0.2598101365450782,-0.014010441567263159,0.05037595714947846,0.4731762781632751,0.006137687038695625,0.045780422215063,0.8714837661384658,0.6565001556834996,0.40424983420183813,0.10017288043700003,0.00902112,0.5,0.05,17.4,34.7,2.55
R2,202,6384,48,9130,-0.1915737702644481,-0.014127681829218737,0.054510905775921735,0.47341088983831436,0.004968163199397603,0.04351485067814293,0.9199790246014281,0.6576296882844117,0.41392774539981203,0.10323905055081012,0.00899984,0.5,0.05,16.6,38.2,2.43
R2,202,6517,49,8747,-0.2585540722884482,-0.014408113546312495,0.043312944409666855,0.4686788367338409,0.005377180282842302,0.04429985263242894,0.9404207871569059,0.7461539321746666,0.4075774542767579,0.10368213715446598,0.00897856,0.5,0.05,16.4,38.6,2.42
R2,202,6650,50,9091,-0.3247886581530007,-0.012725551009976785,0.04718757248419256,0.46103708030633545,0.005726717464306601,0.042255393944695664,0.9627790446402028,0.668125348284758,0.39496165687237433,0.11021579771076512,0.00895728,0.5,0.05,18.1,43.6,2.16
R2,202,6783,51,9590,-0.24955330674686663,-0.013003456421491949,0.05069668566219348,0.47147755774303385,0.005406680708655275,0.04191069276843513,0.9106280195252027,0.6893090041674744,0.4038205234893492,0.11209149466019597,0.008936,0.5,0.05,17.6,43.6,2.18
R2,202,6916,52,9441,-0.21544384953979667,-0.012297123783394578,0.05727334822906598,0.4628219398447882,0.0053527688862141255,0.04294099506578947,0.9266834381951582,0.6440824887535764,0.4016458198623429,0.1137576337122096,0.008914720000000001,0.5,0.05,17.2,42.2,2.24
